Step,AgentID,Wealth,Steps_not_given
115,120,1,0
115,121,1,0
115,122,0,0
115,123,0,0
115,124,1,3
115,125,1,0
115,126,0,0
115,127,0,1
115,128,2,0
115,129,2,0
115,130,1,0
115,131,1,0
115,132,0,4
115,133,0,0
115,134,1,0
115,135,0,4
115,136,0,1
115,137,2,0
115,138,1,0
115,139,1,0
115,140,0,0
115,141,1,0
115,142,2,1
115,143,0,0
115,144,0,3
115,145,1,0
115,146,1,0
115,147,0,0
115,148,0,0
115,149,0,1
115,150,0,3
115,151,1,1
115,152,1,0
115,153,2,0
115,154,1,0
115,155,1,1
115,156,1,0
115,157,0,0
115,158,1,0
115,159,1,0
115,160,0,1
115,161,0,2
115,162,0,2
115,163,0,2
115,164,0,0
115,165,0,3
115,166,0,3
115,167,1,0
115,168,1,0
115,169,0,0
115,170,0,0
115,171,1,0
115,172,0,2
115,173,0,5
115,174,0,0
115,175,1,0
115,176,0,1
115,177,0,0
115,178,0,1
115,179,2,0
115,180,0,1
115,181,0,3
115,182,0,5
115,183,0,0
115,184,0,1
115,185,0,0
115,186,0,7
115,187,0,0
115,188,1,0
115,189,0,0
115,190,0,3
115,191,0,1
115,192,0,0
115,193,1,1
115,194,0,1
115,195,0,0
115,196,0,0
115,197,0,2
115,198,0,0
115,199,0,2
115,200,2,0
116,1,0,0
116,2,1,0
116,3,2,0
116,4,3,0
116,5,1,0
116,6,0,2
116,7,1,0
116,8,4,1
116,9,1,0
116,10,1,0
116,11,2,0
116,12,0,0
116,13,4,0
116,14,2,0
116,15,0,0
116,16,4,0
116,17,9,0
116,18,1,0
116,19,2,0
116,20,5,0
116,21,1,0
116,22,4,0
116,23,3,0
116,24,1,1
116,25,0,0
116,26,0,2
116,27,1,2
116,28,1,0
116,29,12,0
116,30,0,2
116,31,0,1
116,32,2,0
116,33,1,0
116,34,0,2
116,35,1,0
116,36,1,0
116,37,1,1
116,38,1,1
116,39,2,0
116,40,0,0
116,41,1,0
116,42,1,1
116,43,7,0
116,44,2,0
116,45,1,1
116,46,0,0
116,47,0,0
116,48,1,0
116,49,1,0
116,50,1,1
116,51,1,0
116,52,2,0
116,53,2,0
116,54,1,0
116,55,1,0
116,56,4,1
116,57,2,0
116,58,1,0
116,59,2,0
116,60,0,1
116,61,1,0
116,62,2,0
116,63,3,0
116,64,4,0
116,65,1,0
116,66,0,2
116,67,1,0
116,68,2,0
116,69,2,0
116,70,1,0
116,71,0,0
116,72,1,0
116,73,1,0
116,74,0,2
116,75,2,1
116,76,0,0
116,77,2,1
116,78,1,1
116,79,0,0
116,80,2,0
116,81,1,0
116,82,2,0
116,83,2,0
116,84,1,0
116,85,1,1
116,86,0,0
116,87,0,0
116,88,1,1
116,89,0,1
116,90,1,0
116,91,0,1
116,92,1,0
116,93,1,0
116,94,0,0
116,95,0,3
116,96,2,0
116,97,0,3
116,98,1,0
116,99,3,0
116,100,0,0
116,101,0,2
116,102,1,1
116,103,1,0
116,104,1,0
116,105,1,0
116,106,0,0
116,107,1,0
116,108,1,0
116,109,1,1
116,110,0,1
116,111,2,0
116,112,2,0
116,113,0,0
116,114,0,2
116,115,0,0
116,116,1,0
116,117,0,0
116,118,0,0
116,119,0,1
116,120,1,0
116,121,0,0
116,122,1,0
116,123,0,1
116,124,1,0
116,125,1,0
116,126,0,1
116,127,0,2
116,128,2,0
116,129,1,0
116,130,1,1
116,131,1,1
116,132,0,0
116,133,0,0
116,134,1,0
116,135,0,0
116,136,0,0
116,137,2,0
116,138,1,0
116,139,0,0
116,140,0,0
116,141,1,0
116,142,2,0
116,143,0,0
116,144,0,0
116,145,1,0
116,146,1,0
116,147,0,1
116,148,0,1
116,149,0,0
116,150,0,4
116,151,1,0
116,152,1,1
116,153,1,0
116,154,1,0
116,155,1,0
116,156,1,0
116,157,0,1
116,158,1,0
116,159,1,0
116,160,0,2
116,161,0,0
116,162,0,3
116,163,0,3
116,164,0,0
116,165,1,0
116,166,0,0
116,167,0,0
116,168,1,0
116,169,0,1
116,170,0,0
116,171,1,1
116,172,0,3
116,173,1,0
116,174,0,1
116,175,1,0
116,176,0,0
116,177,1,0
116,178,0,2
116,179,2,0
116,180,0,2
116,181,0,0
116,182,0,6
116,183,0,0
116,184,0,2
116,185,0,1
116,186,0,8
116,187,0,1
116,188,2,0
116,189,0,1
116,190,1,0
116,191,0,0
116,192,0,1
116,193,0,1
116,194,0,2
116,195,0,1
116,196,0,0
116,197,0,0
116,198,0,0
116,199,0,0
116,200,2,0
117,1,0,1
117,2,1,0
117,3,2,0
117,4,2,0
117,5,1,1
117,6,1,0
117,7,0,0
117,8,3,1
117,9,1,0
117,10,1,0
117,11,3,0
117,12,0,1
117,13,4,0
117,14,2,0
117,15,0,1
117,16,5,0
117,17,8,0
117,18,0,0
117,19,2,0
117,20,5,0
117,21,1,0
117,22,4,0
117,23,2,0
117,24,2,0
117,25,1,0
117,26,1,0
117,27,1,0
117,28,1,0
117,29,12,0
117,30,0,3
117,31,1,0
117,32,1,0
117,33,1,0
117,34,0,3
117,35,1,0
117,36,1,0
117,37,2,0
117,38,1,0
117,39,1,0
117,40,0,0
117,41,1,0
117,42,2,0
117,43,6,0
117,44,2,0
117,45,1,0
117,46,1,0
117,47,2,0
117,48,1,1
117,49,2,0
117,50,0,1
117,51,1,0
117,52,2,0
117,53,2,1
117,54,1,0
117,55,0,0
117,56,3,1
117,57,2,0
117,58,1,0
117,59,2,1
117,60,0,2
117,61,0,0
117,62,2,0
117,63,4,0
117,64,5,0
117,65,1,0
117,66,0,3
117,67,1,0
117,68,2,1
117,69,2,1
117,70,1,0
117,71,1,0
117,72,1,0
117,73,2,0
117,74,0,0
117,75,2,0
117,76,0,0
117,77,2,0
117,78,1,0
117,79,0,0
117,80,1,0
117,81,1,0
117,82,1,0
117,83,2,1
117,84,1,0
117,85,1,0
117,86,0,0
117,87,2,0
117,88,1,0
117,89,0,0
117,90,1,0
117,91,0,2
117,92,1,1
117,93,1,0
117,94,0,0
117,95,0,0
117,96,1,0
117,97,0,4
117,98,2,0
117,99,4,0
117,100,1,0
117,101,0,3
117,102,1,0
117,103,0,0
117,104,1,0
117,105,1,0
117,106,0,1
117,107,1,0
117,108,1,0
117,109,0,1
117,110,0,2
117,111,2,0
117,112,3,0
117,113,1,0
117,114,0,0
117,115,0,1
117,116,1,0
117,117,0,0
117,118,0,1
117,119,0,2
117,120,1,0
117,121,1,0
117,122,1,0
117,123,1,0
117,124,1,0
117,125,1,0
117,126,0,2
117,127,0,3
117,128,2,0
117,129,1,1
117,130,1,0
117,131,1,0
117,132,0,0
117,133,0,1
117,134,1,1
117,135,0,0
117,136,0,1
117,137,1,0
117,138,0,0
117,139,0,1
117,140,0,1
117,141,1,1
117,142,1,0
117,143,0,1
117,144,0,1
117,145,0,0
117,146,1,1
117,147,0,0
117,148,0,2
117,149,0,1
117,150,0,5
117,151,1,0
117,152,1,0
117,153,0,0
117,154,0,0
117,155,0,0
117,156,1,1
117,157,0,2
117,158,1,0
117,159,1,0
117,160,0,0
117,161,0,1
117,162,0,4
117,163,0,0
117,164,0,0
117,165,1,1
117,166,0,1
117,167,0,0
117,168,1,0
117,169,1,0
117,170,0,1
117,171,1,0
117,172,1,0
117,173,1,0
117,174,0,0
117,175,1,0
117,176,0,0
117,177,1,1
117,178,0,3
117,179,1,0
117,180,0,0
117,181,0,0
117,182,0,0
117,183,0,0
117,184,0,3
117,185,0,2
117,186,0,9
117,187,0,2
117,188,1,0
117,189,0,2
117,190,0,0
117,191,0,1
117,192,0,2
117,193,0,2
117,194,0,0
117,195,0,0
117,196,0,0
117,197,0,0
117,198,0,0
117,199,0,1
117,200,2,0
118,1,2,0
118,2,1,0
118,3,2,0
118,4,2,0
118,5,1,0
118,6,1,0
118,7,0,1
118,8,3,0
118,9,1,0
118,10,1,0
118,11,3,0
118,12,1,0
118,13,3,0
118,14,3,0
118,15,1,0
118,16,5,0
118,17,8,0
118,18,1,0
118,19,2,1
118,20,5,0
118,21,1,0
118,22,3,0
118,23,2,1
118,24,2,0
118,25,0,0
118,26,1,0
118,27,1,0
118,28,1,0
118,29,12,0
118,30,0,4
118,31,1,0
118,32,0,0
118,33,1,0
118,34,1,0
118,35,1,1
118,36,1,0
118,37,1,0
118,38,1,0
118,39,1,0
118,40,0,1
118,41,1,0
118,42,2,0
118,43,5,0
118,44,1,0
118,45,2,0
118,46,2,0
118,47,2,0
118,48,1,0
118,49,2,0
118,50,2,0
118,51,1,0
118,52,1,0
118,53,2,2
118,54,1,0
118,55,0,1
118,56,2,1
118,57,2,0
118,58,1,0
118,59,1,1
118,60,0,0
118,61,1,0
118,62,2,0
118,63,3,0
118,64,5,0
118,65,1,0
118,66,1,0
118,67,1,0
118,68,2,0
118,69,2,0
118,70,1,0
118,71,1,0
118,72,0,0
118,73,2,0
118,74,0,1
118,75,1,0
118,76,0,1
118,77,2,1
118,78,1,0
118,79,0,1
118,80,1,0
118,81,1,0
118,82,0,0
118,83,2,2
118,84,1,0
118,85,2,0
118,86,0,0
118,87,2,0
118,88,1,1
118,89,0,0
118,90,1,0
118,91,0,3
118,92,1,2
118,93,1,1
118,94,0,1
118,95,0,0
118,96,1,1
118,97,1,0
118,98,3,0
118,99,3,0
118,100,2,0
118,101,0,4
118,102,0,0
118,103,0,0
118,104,0,0
118,105,1,0
118,106,0,0
118,107,0,0
118,108,1,1
118,109,0,2
118,110,0,0
118,111,3,0
118,112,3,0
118,113,1,0
118,114,0,1
118,115,1,0
118,116,1,0
118,117,0,0
118,118,0,2
118,119,0,0
118,120,1,0
118,121,0,0
118,122,1,0
118,123,1,0
118,124,1,0
118,125,1,0
118,126,1,0
118,127,0,4
118,128,2,0
118,129,2,0
118,130,1,1
118,131,1,0
118,132,0,0
118,133,0,0
118,134,1,2
118,135,0,1
118,136,1,0
118,137,1,0
118,138,0,1
118,139,0,0
118,140,0,0
118,141,1,0
118,142,0,0
118,143,0,2
118,144,0,2
118,145,0,0
118,146,1,2
118,147,0,0
118,148,0,3
118,149,0,0
118,150,0,6
118,151,1,1
118,152,0,0
118,153,0,0
118,154,0,1
118,155,0,1
118,156,2,0
118,157,0,0
118,158,0,0
118,159,0,0
118,160,0,1
118,161,0,2
118,162,0,5
118,163,0,1
118,164,1,0
118,165,1,0
118,166,0,0
118,167,0,1
118,168,0,0
118,169,1,0
118,170,0,2
118,171,0,0
118,172,1,0
118,173,0,0
118,174,0,1
118,175,0,0
118,176,0,1
118,177,1,0
118,178,0,4
118,179,1,0
118,180,0,1
118,181,0,1
118,182,0,1
118,183,0,0
118,184,0,0
118,185,0,0
118,186,0,10
118,187,0,0
118,188,1,0
118,189,1,0
118,190,2,0
118,191,0,2
118,192,0,0
118,193,0,0
118,194,0,1
118,195,0,0
118,196,0,0
118,197,0,1
118,198,0,0
118,199,0,2
118,200,2,0
119,1,2,0
119,2,1,0
119,3,2,0
119,4,2,0
119,5,2,0
119,6,2,0
119,7,1,0
119,8,4,0
119,9,0,0
119,10,1,0
119,11,3,0
119,12,1,1
119,13,3,0
119,14,3,0
119,15,0,0
119,16,4,0
119,17,9,0
119,18,1,0
119,19,2,0
119,20,5,0
119,21,1,0
119,22,2,0
119,23,1,1
119,24,3,0
119,25,1,0
119,26,1,0
119,27,1,0
119,28,1,1
119,29,11,0
119,30,0,5
119,31,1,0
119,32,0,1
119,33,0,0
119,34,1,1
119,35,1,0
119,36,0,0
119,37,1,1
119,38,1,0
119,39,1,0
119,40,0,2
119,41,1,0
119,42,2,0
119,43,4,0
119,44,2,0
119,45,2,0
119,46,3,0
119,47,2,1
119,48,2,0
119,49,1,0
119,50,2,0
119,51,1,0
119,52,1,0
119,53,2,0
119,54,1,0
119,55,0,2
119,56,2,2
119,57,2,0
119,58,1,1
119,59,1,0
119,60,1,0
119,61,2,0
119,62,2,0
119,63,2,0
119,64,5,1
119,65,2,0
119,66,0,0
119,67,1,1
119,68,2,1
119,69,2,0
119,70,1,1
119,71,1,0
119,72,0,1
119,73,2,0
119,74,0,2
119,75,1,0
119,76,0,2
119,77,2,0
119,78,1,0
119,79,1,0
119,80,0,0
119,81,1,0
119,82,0,0
119,83,1,2
119,84,0,0
119,85,2,0
119,86,0,1
119,87,2,0
119,88,0,1
119,89,0,1
119,90,1,0
119,91,0,4
119,92,1,0
119,93,1,0
119,94,0,2
119,95,0,0
119,96,0,1
119,97,2,0
119,98,3,0
119,99,2,0
119,100,1,0
119,101,0,5
119,102,0,1
119,103,0,1
119,104,1,0
119,105,1,0
119,106,0,0
119,107,1,0
119,108,1,0
119,109,0,3
119,110,0,1
119,111,2,0
119,112,2,0
119,113,0,0
119,114,0,0
119,115,1,0
119,116,1,0
119,117,0,0
119,118,0,3
119,119,0,1
119,120,1,0
119,121,0,0
119,122,1,0
119,123,1,0
119,124,1,0
119,125,1,1
119,126,2,0
119,127,0,0
119,128,2,0
119,129,2,0
119,130,1,0
119,131,1,0
119,132,0,1
119,133,0,0
119,134,1,0
119,135,0,0
119,136,0,0
119,137,1,1
119,138,1,0
119,139,0,1
119,140,1,0
119,141,1,0
119,142,0,1
119,143,1,0
119,144,0,0
119,145,0,0
119,146,1,0
119,147,0,0
119,148,0,0
119,149,1,0
119,150,1,0
119,151,1,0
119,152,1,0
119,153,0,1
119,154,0,2
119,155,0,2
119,156,1,0
119,157,0,0
119,158,0,0
119,159,0,0
119,160,1,0
119,161,0,3
119,162,0,6
119,163,0,0
119,164,1,0
119,165,0,0
119,166,1,0
119,167,0,0
119,168,1,0
119,169,1,1
119,170,0,0
119,171,1,0
119,172,1,0
119,173,0,1
119,174,0,2
119,175,0,0
119,176,0,2
119,177,0,0
119,178,0,0
119,179,1,1
119,180,0,0
119,181,0,0
119,182,0,2
119,183,0,1
119,184,0,1
119,185,0,1
119,186,0,11
119,187,0,0
119,188,1,1
119,189,1,0
119,190,1,0
119,191,0,3
119,192,0,0
119,193,0,1
119,194,0,2
119,195,0,1
119,196,0,0
119,197,0,2
119,198,0,0
119,199,0,0
119,200,1,0
120,1,1,0
120,2,1,0
120,3,2,0
120,4,1,0
120,5,2,0
120,6,1,0
120,7,1,1
120,8,4,0
120,9,0,1
120,10,0,0
120,11,3,1
120,12,1,0
120,13,4,0
120,14,3,0
120,15,0,1
120,16,5,0
120,17,9,0
120,18,1,0
120,19,3,0
120,20,6,0
120,21,1,0
120,22,4,0
120,23,1,2
120,24,3,1
120,25,0,0
120,26,1,0
120,27,1,0
120,28,0,1
120,29,11,0
120,30,0,6
120,31,1,0
120,32,0,2
120,33,1,0
120,34,1,0
120,35,2,0
120,36,0,1
120,37,0,1
120,38,0,0
120,39,1,1
120,40,1,0
120,41,1,1
120,42,1,0
120,43,3,0
120,44,1,0
120,45,2,0
120,46,3,0
120,47,2,0
120,48,1,0
120,49,1,0
120,50,1,0
120,51,0,0
120,52,2,0
120,53,2,0
120,54,1,0
120,55,0,3
120,56,2,0
120,57,1,0
120,58,1,0
120,59,2,0
120,60,1,0
120,61,2,0
120,62,2,1
120,63,2,1
120,64,5,0
120,65,2,1
120,66,1,0
120,67,0,1
120,68,2,0
120,69,2,0
120,70,1,0
120,71,1,0
120,72,0,2
120,73,2,1
120,74,1,0
120,75,1,1
120,76,1,0
120,77,2,0
120,78,1,0
120,79,1,1
120,80,0,1
120,81,1,0
120,82,0,1
120,83,1,3
120,84,0,1
120,85,2,1
120,86,0,2
120,87,3,0
120,88,0,2
120,89,0,0
120,90,1,0
120,91,0,5
120,92,0,0
120,93,1,0
120,94,0,3
120,95,0,0
120,96,0,2
120,97,3,0
120,98,3,0
120,99,2,1
120,100,1,0
120,101,0,0
120,102,0,0
120,103,0,2
120,104,1,0
120,105,1,1
120,106,0,0
120,107,1,0
120,108,0,0
120,109,1,0
120,110,0,0
120,111,1,0
120,112,2,0
120,113,0,1
120,114,0,1
120,115,1,0
120,116,0,0
120,117,0,1
120,118,1,0
120,119,0,2
120,120,1,0
120,121,0,1
120,122,1,0
120,123,1,0
120,124,1,0
120,125,1,2
120,126,2,0
120,127,0,1
120,128,2,1
120,129,2,0
120,130,2,0
120,131,0,0
120,132,1,0
120,133,0,0
120,134,0,0
120,135,0,1
120,136,0,1
120,137,1,2
120,138,1,0
120,139,0,2
120,140,1,0
120,141,1,0
120,142,1,0
120,143,1,0
120,144,0,1
120,145,0,0
120,146,0,0
120,147,0,1
120,148,1,0
120,149,0,0
120,150,1,0
120,151,0,0
120,152,2,0
120,153,0,2
120,154,0,0
120,155,0,3
120,156,0,0
120,157,1,0
120,158,0,0
120,159,0,0
120,160,1,0
120,161,0,0
120,162,0,7
120,163,0,1
120,164,1,0
120,165,1,0
120,166,2,0
120,167,0,1
120,168,1,0
120,169,2,0
120,170,0,1
120,171,0,0
120,172,1,0
120,173,0,0
120,174,0,3
120,175,0,1
120,176,0,3
120,177,0,1
120,178,0,1
120,179,1,2
120,180,0,1
120,181,0,1
120,182,0,0
120,183,0,2
120,184,0,2
120,185,0,2
120,186,0,0
120,187,0,0
120,188,1,0
120,189,1,1
120,190,0,0
120,191,1,0
120,192,0,0
120,193,0,2
120,194,0,3
120,195,0,0
120,196,1,0
120,197,0,3
120,198,0,0
120,199,0,1
120,200,0,0
121,1,1,0
121,2,1,0
121,3,2,1
121,4,1,0
121,5,2,0
121,6,1,1
121,7,1,0
121,8,4,0
121,9,1,0
121,10,3,0
121,11,2,1
121,12,1,0
121,13,4,0
121,14,2,0
121,15,0,2
121,16,5,1
121,17,9,0
121,18,1,0
121,19,5,0
121,20,5,0
121,21,1,0
121,22,4,0
121,23,1,0
121,24,2,1
121,25,0,1
121,26,0,0
121,27,0,0
121,28,0,2
121,29,10,0
121,30,1,0
121,31,1,0
121,32,0,3
121,33,1,1
121,34,2,0
121,35,2,0
121,36,1,0
121,37,1,0
121,38,0,0
121,39,2,0
121,40,1,0
121,41,1,2
121,42,1,0
121,43,4,0
121,44,1,0
121,45,2,0
121,46,2,0
121,47,2,1
121,48,0,0
121,49,1,0
121,50,1,0
121,51,1,0
121,52,2,0
121,53,2,0
121,54,0,0
121,55,0,4
121,56,2,0
121,57,1,0
121,58,1,1
121,59,1,0
121,60,1,0
121,61,2,0
121,62,2,0
121,63,1,1
121,64,5,0
121,65,1,1
121,66,1,0
121,67,0,2
121,68,2,0
121,69,2,0
121,70,2,0
121,71,1,0
121,72,0,3
121,73,2,2
121,74,1,0
121,75,1,0
121,76,2,0
121,77,2,0
121,78,1,0
121,79,0,1
121,80,0,2
121,81,1,0
121,82,1,0
121,83,0,3
121,84,0,2
121,85,1,1
121,86,0,0
121,87,4,0
121,88,0,3
121,89,0,1
121,90,1,0
121,91,0,6
121,92,0,1
121,93,1,1
121,94,0,0
121,95,0,1
121,96,1,0
121,97,2,0
121,98,2,0
121,99,2,0
121,100,0,0
121,101,0,0
121,102,0,1
121,103,0,3
121,104,1,0
121,105,0,1
121,106,0,1
121,107,1,0
121,108,0,0
121,109,0,0
121,110,1,0
121,111,1,0
121,112,2,0
121,113,0,0
121,114,0,2
121,115,0,0
121,116,0,1
121,117,0,0
121,118,1,0
121,119,0,3
121,120,3,0
121,121,0,2
121,122,2,0
121,123,1,1
121,124,0,0
121,125,1,3
121,126,2,0
121,127,1,0
121,128,2,0
121,129,2,0
121,130,1,0
121,131,1,0
121,132,0,0
121,133,0,1
121,134,0,0
121,135,0,2
121,136,0,2
121,137,0,2
121,138,2,0
121,139,0,3
121,140,1,0
121,141,0,0
121,142,0,0
121,143,1,0
121,144,0,2
121,145,0,0
121,146,0,0
121,147,0,2
121,148,0,0
121,149,0,1
121,150,1,0
121,151,0,1
121,152,2,0
121,153,1,0
121,154,0,1
121,155,0,4
121,156,1,0
121,157,0,0
121,158,0,1
121,159,0,1
121,160,1,0
121,161,0,1
121,162,0,8
121,163,0,0
121,164,1,1
121,165,2,0
121,166,4,0
121,167,0,0
121,168,1,0
121,169,2,1
121,170,0,0
121,171,0,1
121,172,1,0
121,173,0,0
121,174,0,4
121,175,1,0
121,176,0,4
121,177,0,0
121,178,0,0
121,179,0,2
121,180,0,0
121,181,0,0
121,182,0,1
121,183,0,3
121,184,0,0
121,185,0,3
121,186,0,1
121,187,0,0
121,188,1,1
121,189,1,2
121,190,0,1
121,191,1,0
121,192,0,1
121,193,0,0
121,194,0,4
121,195,1,0
121,196,0,0
121,197,0,4
121,198,0,1
121,199,0,0
121,200,0,0
122,1,0,0
122,2,0,0
122,3,2,0
122,4,1,0
122,5,2,0
122,6,1,2
122,7,2,0
122,8,4,0
122,9,1,0
122,10,3,0
122,11,1,1
122,12,0,0
122,13,4,0
122,14,2,0
122,15,1,0
122,16,5,0
122,17,10,0
122,18,1,0
122,19,5,0
122,20,5,0
122,21,0,0
122,22,5,0
122,23,1,0
122,24,2,2
122,25,0,2
122,26,1,0
122,27,1,0
122,28,2,0
122,29,9,0
122,30,1,0
122,31,1,1
122,32,1,0
122,33,0,1
122,34,2,0
122,35,2,0
122,36,1,0
122,37,1,0
122,38,0,1
122,39,2,0
122,40,1,0
122,41,1,0
122,42,1,0
122,43,3,0
122,44,2,0
122,45,2,1
122,46,2,1
122,47,2,0
122,48,0,1
122,49,1,0
122,50,2,0
122,51,1,0
122,52,2,0
122,53,2,0
122,54,0,0
122,55,1,0
122,56,2,0
122,57,1,0
122,58,2,0
122,59,1,0
122,60,1,1
122,61,2,0
122,62,3,0
122,63,0,1
122,64,4,0
122,65,1,0
122,66,2,0
122,67,0,3
122,68,3,0
122,69,2,1
122,70,1,0
122,71,1,0
122,72,0,0
122,73,2,3
122,74,1,0
122,75,1,0
122,76,2,0
122,77,1,0
122,78,1,0
122,79,1,0
122,80,0,0
122,81,0,0
122,82,0,0
122,83,0,4
122,84,0,3
122,85,1,2
122,86,0,1
122,87,4,0
122,88,0,4
122,89,0,0
122,90,1,1
122,91,0,0
122,92,0,0
122,93,2,0
122,94,0,0
122,95,0,0
122,96,1,0
122,97,2,1
122,98,1,0
122,99,1,0
122,100,0,0
122,101,0,1
122,102,2,0
122,103,0,4
122,104,2,0
122,105,0,0
122,106,0,2
122,107,1,1
122,108,0,1
122,109,0,1
122,110,1,0
122,111,1,0
122,112,1,0
122,113,0,0
122,114,0,3
122,115,0,1
122,116,0,2
122,117,0,0
122,118,1,1
122,119,1,0
122,120,2,0
122,121,0,0
122,122,2,1
122,123,0,1
122,124,0,1
122,125,1,0
122,126,2,0
122,127,1,0
122,128,2,0
122,129,2,0
122,130,1,0
122,131,1,0
122,132,0,1
122,133,0,2
122,134,0,1
122,135,0,3
122,136,0,3
122,137,0,3
122,138,1,0
122,139,0,4
122,140,1,0
122,141,0,1
122,142,0,1
122,143,1,0
122,144,0,3
122,145,0,0
122,146,0,1
122,147,0,3
122,148,0,0
122,149,0,2
122,150,1,0
122,151,0,2
122,152,2,0
122,153,1,0
122,154,0,0
122,155,0,0
122,156,2,0
122,157,0,0
122,158,0,2
122,159,0,2
122,160,0,0
122,161,0,2
122,162,0,9
122,163,0,1
122,164,1,2
122,165,2,1
122,166,3,0
122,167,0,1
122,168,1,1
122,169,1,1
122,170,1,0
122,171,0,2
122,172,1,0
122,173,0,0
122,174,0,0
122,175,0,0
122,176,0,5
122,177,0,1
122,178,0,1
122,179,0,3
122,180,0,0
122,181,0,0
122,182,0,2
122,183,0,4
122,184,0,1
122,185,0,4
122,186,0,2
122,187,0,1
122,188,1,0
122,189,1,0
122,190,0,0
122,191,1,0
122,192,0,0
122,193,0,0
122,194,0,5
122,195,1,0
122,196,0,1
122,197,0,5
122,198,0,0
122,199,0,1
122,200,0,1
123,1,0,1
123,2,2,0
123,3,2,1
123,4,1,0
123,5,1,0
123,6,2,0
123,7,2,0
123,8,4,0
123,9,1,0
123,10,3,0
123,11,1,0
123,12,0,1
123,13,4,0
123,14,2,1
123,15,1,1
123,16,5,0
123,17,10,0
123,18,1,0
123,19,5,0
123,20,4,0
123,21,1,0
123,22,5,0
123,23,2,0
123,24,2,0
123,25,0,3
123,26,1,0
123,27,0,0
123,28,2,0
123,29,9,0
123,30,0,0
123,31,1,2
123,32,1,1
123,33,0,2
123,34,2,0
123,35,2,1
123,36,1,0
123,37,1,0
123,38,0,0
123,39,2,0
123,40,1,1
123,41,0,0
123,42,2,0
123,43,4,0
123,44,2,0
123,45,2,0
123,46,2,0
123,47,2,0
123,48,1,0
123,49,0,0
123,50,2,0
123,51,1,0
123,52,3,0
123,53,2,0
123,54,1,0
123,55,1,0
123,56,1,0
123,57,0,0
123,58,1,0
123,59,1,1
123,60,1,0
123,61,2,0
123,62,3,0
123,63,0,2
123,64,4,0
123,65,0,0
123,66,2,0
123,67,0,4
123,68,2,0
123,69,2,0
123,70,0,0
123,71,0,0
123,72,1,0
123,73,2,4
123,74,1,0
123,75,1,0
123,76,2,0
123,77,1,0
123,78,1,0
123,79,1,1
123,80,0,0
123,81,1,0
123,82,0,1
123,83,0,0
123,84,0,4
123,85,1,3
123,86,1,0
123,87,4,1
123,88,0,5
123,89,0,1
123,90,1,0
123,91,0,1
123,92,0,0
123,93,2,1
123,94,1,0
123,95,0,1
123,96,1,0
123,97,2,0
123,98,1,0
123,99,2,0
123,100,0,1
123,101,1,0
123,102,1,0
123,103,0,5
123,104,2,1
123,105,1,0
123,106,1,0
123,107,1,2
123,108,0,0
123,109,0,2
123,110,2,0
123,111,0,0
123,112,1,1
123,113,0,0
123,114,0,0
123,115,0,2
123,116,1,0
123,117,0,1
123,118,1,0
123,119,1,0
123,120,1,0
123,121,1,0
123,122,2,0
123,123,1,0
123,124,0,2
123,125,1,0
123,126,3,0
123,127,1,0
123,128,2,0
123,129,1,0
123,130,0,0
123,131,0,0
123,132,0,0
123,133,0,0
123,134,0,2
123,135,1,0
123,136,0,4
123,137,0,4
123,138,1,0
123,139,0,0
123,140,1,0
123,141,1,0
123,142,0,0
123,143,1,0
123,144,0,4
123,145,0,0
123,146,0,2
123,147,0,0
123,148,0,1
123,149,1,0
123,150,0,0
123,151,0,3
123,152,1,0
123,153,0,0
123,154,0,0
123,155,1,0
123,156,1,0
123,157,0,1
123,158,0,0
123,159,0,3
123,160,0,0
123,161,0,3
123,162,0,0
123,163,0,2
123,164,1,0
123,165,1,1
123,166,2,0
123,167,1,0
123,168,0,1
123,169,0,1
123,170,0,0
123,171,0,3
123,172,1,0
123,173,0,1
123,174,1,0
123,175,0,1
123,176,0,0
123,177,0,2
123,178,0,0
123,179,0,4
123,180,0,1
123,181,0,0
123,182,1,0
123,183,0,0
123,184,0,0
123,185,1,0
123,186,0,3
123,187,0,2
123,188,0,0
123,189,0,0
123,190,0,0
123,191,0,0
123,192,0,0
123,193,0,1
123,194,0,6
123,195,1,1
123,196,0,0
123,197,0,0
123,198,0,0
123,199,0,2
123,200,0,2
124,1,0,2
124,2,1,0
124,3,2,0
124,4,1,1
124,5,1,1
124,6,2,1
124,7,2,1
124,8,3,0
124,9,1,0
124,10,2,0
124,11,1,0
124,12,0,2
124,13,4,0
124,14,2,0
124,15,1,0
124,16,5,0
124,17,9,0
124,18,0,0
124,19,5,0
124,20,3,0
124,21,1,1
124,22,5,0
124,23,3,0
124,24,2,1
124,25,0,4
124,26,1,0
124,27,1,0
124,28,1,0
124,29,10,0
124,30,0,1
124,31,2,0
124,32,1,2
124,33,0,3
124,34,3,0
124,35,2,2
124,36,1,0
124,37,1,0
124,38,0,1
124,39,2,0
124,40,1,0
124,41,1,0
124,42,2,0
124,43,5,0
124,44,2,0
124,45,1,0
124,46,2,0
124,47,2,0
124,48,1,1
124,49,0,0
124,50,3,0
124,51,1,1
124,52,3,0
124,53,2,0
124,54,1,1
124,55,1,0
124,56,1,0
124,57,0,1
124,58,1,0
124,59,0,1
124,60,0,0
124,61,3,0
124,62,2,0
124,63,0,3
124,64,4,0
124,65,1,0
124,66,2,1
